Source, Target, Link
2022, 5811, 1
2023, 1659, 1
2023, 2024, 1
2023, 3059, 1
2024, 303, 1
2024, 2991, 1
2024, 3031, 1
2025, 409, 1
2025, 3235, 1
2026, 991, 1
2026, 2490, 1
2027, 700, 1
2027, 3428, 1
2028, 601, 1
2029, 435, 1
2030, 614, 1
2031, 511, 1
2031, 3567, 1
2032, 7, 1
2033, 1507, 1
2033, 2298, 1
2033, 3528, 1
2033, 4381, 1
2034, 1825, 1
2034, 2169, 1
2034, 5738, 1
2035, 1009, 1
2035, 3260, 1
2036, 1514, 1
2036, 3980, 1
2037, 110, 1
2037, 2296, 1
2038, 1014, 1
2038, 2493, 1
2038, 5672, 1
2039, 1427, 1
2039, 2087, 1
2039, 5482, 1
2040, 1427, 1
2040, 3978, 1
2041, 302, 1
2042, 352, 1
2042, 2248, 1
2042, 2404, 1
2042, 2775, 1
2042, 2803, 1
2043, 1202, 1
2043, 2704, 1
2044, 338, 1
2045, 1503, 1
2045, 4154, 1
2045, 4604, 1
2046, 464, 1
2047, 1406, 1
2048, 1408, 1
2049, 896, 1
2049, 2877, 1
2049, 5750, 1
2050, 235, 1
2050, 5594, 1
2051, 1081, 1
2052, 1431, 1
2053, 415, 1
2054, 1614, 1
2055, 1619, 1
2055, 2441, 1
2056, 657, 1
2056, 3182, 1
2056, 4890, 1
2057, 153, 1
2058, 2005, 1
2058, 3229, 1
2058, 3699, 1
2059, 37, 1
2059, 2212, 1
2059, 2684, 1
2060, 1711, 1
2061, 1703, 1
2061, 3304, 1
2062, 469, 1
2063, 1626, 1
2064, 1284, 1
2064, 2242, 1
2064, 4363, 1
2065, 161, 1
2066, 46, 1
2067, 1284, 1
2067, 3249, 1
2068, 219, 1
2068, 4859, 1
2069, 1998, 1
2069, 5688, 1
2070, 489, 1
2070, 3747, 1
2070, 5700, 1
2071, 1390, 1
2071, 3733, 1
2071, 4026, 1
2072, 120, 1
2072, 5312, 1
2073, 1794, 1
2074, 7, 1
2075, 61, 1
2075, 2641, 1
2076, 888, 1
2077, 1434, 1
2077, 2711, 1
2077, 4951, 1
2078, 372, 1
2078, 4528, 1
2079, 1760, 1
2079, 4242, 1
2079, 5790, 1
2080, 1387, 1
2080, 2793, 1
2080, 5395, 1
2081, 1151, 1
2082, 872, 1
2082, 2554, 1
2082, 4303, 1
2083, 1467, 1
2083, 3083, 1
2083, 4262, 1
2083, 5338, 1
2084, 74, 1
2084, 5455, 1
2085, 525, 1
2085, 4768, 1
2086, 1038, 1
2086, 2675, 1
2087, 183, 1
2087, 3102, 1
2088, 1986, 1
2088, 3963, 1
2089, 1794, 1
2089, 4455, 1
2090, 2051, 1
2090, 2560, 1
2090, 3069, 1
2091, 174, 1
2091, 4317, 1
2092, 1321, 1
2092, 5079, 1
2093, 1744, 1
2094, 1787, 1
2094, 3254, 1
2094, 5100, 1
2095, 1596, 1
2095, 3807, 1
2096, 307, 1
2096, 3949, 1
2097, 42, 1
2097, 2265, 1
2097, 3898, 1
2097, 4524, 1
2098, 2036, 1
2098, 3110, 1
2099, 2030, 1
2099, 5709, 1
2100, 159, 1
2100, 3377, 1
2100, 4785, 1
2101, 151, 1
2102, 143, 1
2102, 3800, 1
2102, 4865, 1
2102, 5176, 1
2103, 1206, 1
2103, 3801, 1
2104, 773, 1
2104, 3390, 1
2105, 963, 1
2105, 2182, 1
2106, 623, 1
2106, 2268, 1
2106, 4274, 1
2107, 1060, 1
2107, 2385, 1
2107, 3392, 1
2108, 939, 1
2108, 4110, 1
2108, 4619, 1
2109, 1245, 1
2109, 3927, 1
2109, 5938, 1
2110, 264, 1
2111, 441, 1
2111, 3938, 1
2112, 955, 1
2112, 2491, 1
2113, 374, 1
2113, 2134, 1
2113, 4466, 1
2113, 5689, 1
2114, 1896, 1
2114, 3983, 1
2115, 1373, 1
2116, 1332, 1
2116, 5339, 1
2117, 1508, 1
2117, 2565, 1
2117, 2805, 1
2118, 1663, 1
2118, 3280, 1
2118, 3683, 1
2119, 232, 1
2119, 3679, 1
2119, 4750, 1
2120, 1051, 1
2120, 2860, 1
2121, 1207, 1
2121, 4773, 1
2122, 485, 1
2122, 5015, 1
2123, 1304, 1
2123, 4557, 1
2124, 562, 1
2125, 1403, 1
2125, 2352, 1
2126, 476, 1
2126, 2356, 1
2127, 415, 1
2127, 2624, 1
2128, 101, 1
2129, 1735, 1
2130, 1779, 1
2130, 2180, 1
2130, 2340, 1
2131, 203, 1
2131, 3016, 1
2131, 5083, 1
2132, 1135, 1
2133, 338, 1
2133, 2595, 1
2133, 4754, 1
2134, 1797, 1
2134, 4798, 1
2135, 552, 1
2136, 1001, 1
2137, 636, 1
2137, 3307, 1
2137, 3478, 1
2137, 5591, 1
2138, 1794, 1
2138, 2150, 1
2138, 5394, 1
2139, 364, 1
2140, 20, 1
2140, 5332, 1
2141, 570, 1
2141, 3318, 1
2141, 4744, 1
2142, 42, 1
2142, 2759, 1
2142, 4328, 1
2143, 1233, 1
2143, 2591, 1
2144, 47, 1
2144, 3114, 1
2145, 206, 1
2146, 402, 1
2146, 2503, 1
2146, 2901, 1
2147, 341, 1
2148, 1381, 1
2148, 2697, 1
2148, 3909, 1
2148, 4518, 1
2149, 1213, 1
2150, 1858, 1
2151, 145, 1
2151, 2365, 1
2152, 2139, 1
2153, 651, 1
2153, 2267, 1
2154, 128, 1
2155, 1044, 1
2155, 5733, 1
2156, 281, 1
2157, 1849, 1
2157, 4439, 1
2157, 5955, 1
2158, 1490, 1
2158, 2330, 1
2158, 2702, 1
2158, 2797, 1
2159, 1705, 1
2159, 5195, 1
2160, 260, 1
2161, 1717, 1
2162, 20, 1
2163, 1326, 1
2164, 773, 1
2165, 279, 1
2165, 5875, 1
2166, 1822, 1
2166, 2951, 1
2167, 1794, 1
2167, 2546, 1
2168, 736, 1
2169, 40, 1
2169, 4351, 1
2170, 244, 1
2171, 1451, 1
2172, 1068, 1
2172, 2486, 1
2172, 4893, 1
2173, 998, 1
2174, 294, 1
2175, 318, 1
2175, 2439, 1
2176, 1593, 1
2176, 2837, 1
2177, 1941, 1
2178, 1424, 1
2178, 2582, 1
2179, 1028, 1
2180, 2101, 1
2181, 1546, 1
2181, 2851, 1
2182, 1362, 1
2182, 2930, 1
2182, 3808, 1
2183, 56, 1
2184, 73, 1
2184, 3314, 1
2185, 667, 1
2186, 1516, 1
2187, 860, 1
2188, 1268, 1
2188, 2417, 1
2189, 254, 1
2190, 1228, 1
2191, 1970, 1
2191, 5036, 1
2192, 194, 1
2193, 724, 1
2193, 2993, 1
2194, 356, 1
2194, 4583, 1
2195, 706, 1
2195, 5005, 1
2196, 470, 1
2196, 2587, 1
2196, 5324, 1
2197, 1037, 1
2197, 3483, 1
2198, 442, 1
2198, 2209, 1
2199, 1157, 1
2199, 3695, 1
2199, 4661, 1
2199, 5159, 1
2200, 1300, 1
2200, 4812, 1
2201, 1392, 1
2201, 3561, 1
2201, 4749, 1
2202, 1435, 1
2202, 5843, 1
2203, 1456, 1
2203, 3127, 1
2203, 3871, 1
2204, 356, 1
2204, 5101, 1
2205, 950, 1
2205, 4884, 1
2205, 5554, 1
2206, 275, 1
2206, 3140, 1
2206, 5851, 1
2207, 2131, 1
2208, 757, 1
2208, 2426, 1
2208, 3820, 1
2209, 1472, 1
2210, 1371, 1
2211, 492, 1
2211, 5093, 1
2211, 5964, 1
2212, 1692, 1
2213, 2008, 1
2213, 5128, 1
2214, 2190, 1
2214, 3754, 1
2214, 5488, 1
2215, 1832, 1
2215, 2424, 1
2215, 3845, 1
2216, 415, 1
2217, 2000, 1
2217, 2783, 1
2217, 4647, 1
2218, 1434, 1
2218, 3339, 1
2218, 4473, 1
2219, 72, 1
2219, 3849, 1
2220, 1982, 1
2220, 3399, 1
2221, 94, 1
2221, 2597, 1
2221, 4240, 1
2222, 1852, 1
2223, 1501, 1
2224, 753, 1
2225, 2140, 1
2226, 1596, 1
2226, 2635, 1
2227, 285, 1
2227, 3523, 1
2227, 4639, 1
2227, 5792, 1
2228, 519, 1
2229, 1310, 1
2229, 3902, 1
2229, 5231, 1
2230, 94, 1
2230, 5147, 1
2231, 1362, 1
2232, 1300, 1
2233, 543, 1
2234, 778, 1
2234, 3614, 1
2235, 718, 1
2235, 2271, 1
2235, 5277, 1
2236, 1747, 1
2237, 1034, 1
2237, 3472, 1
2237, 4880, 1
2238, 1744, 1
2239, 104, 1
2239, 4108, 1
2240, 1200, 1
2240, 2749, 1
2241, 629, 1
2241, 5497, 1
2242, 626, 1
2242, 4563, 1
2242, 5282, 1
2243, 40, 1
2243, 3742, 1
2243, 5831, 1
2244, 695, 1
2244, 4350, 1
2245, 1625, 1
2245, 2515, 1
2245, 3055, 1
2246, 1160, 1
2246, 2323, 1
2246, 4261, 1
2247, 142, 1
2248, 938, 1
2248, 2415, 1
2248, 3337, 1
2249, 249, 1
2249, 2915, 1
2250, 589, 1
2251, 848, 1
2251, 2795, 1
2252, 1379, 1
2252, 2400, 1
2253, 58, 1
2253, 2804, 1
2254, 1213, 1
2254, 4152, 1
2254, 4833, 1
2255, 2059, 1
2256, 616, 1
2256, 3481, 1
2257, 1935, 1
2257, 3404, 1
2257, 5442, 1
2258, 11, 1
2259, 237, 1
2259, 3093, 1
2259, 3838, 1
2260, 36, 1
2260, 4009, 1
2260, 4774, 1
2261, 878, 1
2262, 1516, 1
2262, 2721, 1
2262, 5949, 1
2263, 1405, 1
2263, 2813, 1
2263, 3017, 1
2263, 4695, 1
2264, 887, 1
2265, 1046, 1
2265, 2634, 1
2265, 5649, 1
2266, 210, 1
2266, 3606, 1
2266, 4672, 1
2266, 4912, 1
2267, 1102, 1
2268, 1131, 1
2269, 934, 1
2270, 233, 1
2271, 1326, 1
2272, 750, 1
2272, 5228, 1
2272, 5445, 1
2273, 1058, 1
2274, 783, 1
2274, 3037, 1
2274, 4534, 1
2275, 1817, 1
2275, 5033, 1
2276, 277, 1
2276, 2740, 1
2276, 3495, 1
2277, 35, 1
2277, 2364, 1
2277, 3067, 1
2278, 2174, 1
2278, 2792, 1
2279, 1109, 1
2280, 2239, 1
2280, 2465, 1
2281, 466, 1
2281, 3512, 1
2281, 5963, 1
2282, 467, 1
2282, 4870, 1
2282, 5077, 1
2283, 824, 1
2284, 1616, 1
2284, 4030, 1
2284, 5316, 1
2285, 370, 1
2286, 330, 1
2286, 3664, 1
2287, 7, 1
2287, 2354, 1
2287, 4188, 1
2288, 420, 1
2288, 5334, 1
2289, 2121, 1
2290, 2152, 1
2291, 116, 1
2291, 2659, 1
2291, 3681, 1
2292, 579, 1
2293, 1160, 1
2293, 2450, 1
2293, 3793, 1
2293, 4526, 1
2294, 79, 1
2295, 1765, 1
2296, 2271, 1
2297, 1452, 1
2297, 4613, 1
2298, 1765, 1
2299, 1323, 1
2300, 1061, 1
2300, 2615, 1
2300, 4888, 1
2301, 2000, 1
2302, 1239, 1
2303, 516, 1
2303, 3720, 1
2304, 73, 1
2304, 5833, 1
2305, 2130, 1
2305, 5309, 1
2305, 5519, 1
2306, 1602, 1
2306, 2916, 1
2306, 3622, 1
2307, 535, 1
2307, 2969, 1
2307, 5694, 1
2308, 1786, 1
2309, 467, 1
2309, 3303, 1
2310, 1781, 1
2310, 3004, 1
2310, 3474, 1
2311, 1369, 1
2312, 1233, 1
2312, 3089, 1
2313, 689, 1
2313, 2772, 1
2313, 4307, 1
2314, 576, 1
2315, 503, 1
2315, 4419, 1
2316, 83, 1
2316, 4700, 1
2317, 2081, 1
2318, 336, 1
2318, 2818, 1
2319, 2005, 1
2319, 3159, 1
2319, 4207, 1
2319, 5702, 1
2320, 1533, 1
2321, 505, 1
2322, 2290, 1
2322, 2420, 1
2323, 629, 1
2324, 2317, 1
2324, 2451, 1
2324, 4486, 1
2325, 1949, 1
2325, 3587, 1
2326, 372, 1
2326, 5311, 1
2327, 21, 1
2327, 2788, 1
2327, 4319, 1
2328, 597, 1
2328, 5794, 1
2329, 611, 1
2329, 4185, 1
2329, 5837, 1
2330, 16, 1
2330, 2856, 1
2331, 1573, 1
2331, 5531, 1
2332, 945, 1
2332, 2819, 1
2333, 795, 1
2333, 2430, 1
2334, 25, 1
2335, 1799, 1
2335, 5910, 1
2336, 21, 1
2337, 79, 1
2338, 623, 1
2339, 531, 1
2339, 4667, 1
2340, 446, 1
2341, 475, 1
2342, 1594, 1
2342, 3628, 1
2343, 1764, 1
2343, 2976, 1
2344, 1099, 1
2344, 4579, 1
2345, 1840, 1
2345, 4776, 1
2346, 232, 1
2346, 2402, 1
2347, 1292, 1
2348, 1529, 1
2349, 86, 1
2349, 4066, 1
2349, 5597, 1
2350, 1083, 1
2350, 2530, 1
2350, 2562, 1
2351, 177, 1
2351, 2903, 1
2351, 4751, 1
2352, 79, 1
2353, 382, 1
2353, 3336, 1
2354, 37, 1
2354, 3840, 1
2354, 4324, 1
2355, 2241, 1
2355, 2869, 1
2356, 1107, 1
2356, 2945, 1
2357, 1041, 1
2358, 630, 1
2359, 2330, 1
2360, 691, 1
2360, 4085, 1
2361, 1193, 1
2361, 2787, 1
2362, 98, 1
2362, 2363, 1
2363, 2153, 1
2364, 1734, 1
2364, 3843, 1
2364, 5760, 1
2365, 2027, 1
2365, 3162, 1
2365, 5580, 1
2366, 2019, 1
2366, 5719, 1
2367, 593, 1
2368, 51, 1
2368, 3450, 1
2369, 1140, 1
2369, 5677, 1
2370, 364, 1
2370, 3414, 1
2371, 1165, 1
2371, 2763, 1
2372, 1497, 1
2373, 28, 1
2373, 2576, 1
2373, 5575, 1
2374, 502, 1
2374, 2687, 1
2374, 2801, 1
2375, 1123, 1
2376, 992, 1
2377, 318, 1
2377, 3228, 1
2377, 3911, 1
2378, 1596, 1
2378, 5336, 1
2379, 730, 1
2380, 354, 1
2381, 744, 1
2381, 3825, 1
2381, 4938, 1
2382, 2277, 1
2382, 4080, 1
2382, 5704, 1
2383, 931, 1
2384, 1163, 1
2384, 3147, 1
2385, 1707, 1
2385, 2968, 1
2386, 493, 1
2387, 2266, 1
2387, 2822, 1
2388, 1795, 1
2388, 3625, 1
2389, 286, 1
2389, 3373, 1
2390, 214, 1
2391, 909, 1
2392, 1180, 1
2392, 5512, 1
2392, 5537, 1
2392, 5749, 1
2393, 1849, 1
2393, 2809, 1
2393, 4644, 1
2394, 2121, 1
2395, 425, 1
2395, 2905, 1
2396, 212, 1
2396, 3243, 1
2396, 4621, 1
2397, 328, 1
2398, 1538, 1
2398, 4278, 1
2399, 534, 1
2399, 3883, 1
2399, 3972, 1
2400, 368, 1
2400, 4919, 1
2401, 67, 1
2402, 15, 1
2402, 5368, 1
2403, 1436, 1
2404, 783, 1
2404, 3810, 1
2405, 86, 1
2405, 2947, 1
2405, 3964, 1
2405, 4257, 1
2406, 622, 1
2406, 4322, 1
2407, 196, 1
2408, 262, 1
2408, 3356, 1
2408, 3926, 1
2409, 100, 1
2409, 5606, 1
2410, 1255, 1
2411, 486, 1
2411, 3279, 1
2411, 3670, 1
2412, 1683, 1
2413, 980, 1
2413, 3538, 1
2414, 23, 1
2414, 4594, 1
2415, 6, 1
2416, 2203, 1
2416, 5019, 1
2417, 337, 1
2418, 326, 1
2418, 5560, 1
2419, 1522, 1
2419, 3205, 1
2420, 1697, 1
2421, 639, 1
2421, 3082, 1
2422, 100, 1
2423, 1701, 1
2423, 4055, 1
2424, 1177, 1
2424, 4061, 1
2424, 5457, 1
2425, 487, 1
2425, 2588, 1
2425, 3918, 1
2425, 5832, 1
2426, 54, 1
2426, 5991, 1
2427, 401, 1
2428, 124, 1
2429, 395, 1
2429, 3526, 1
2430, 2274, 1
2431, 191, 1
2431, 5057, 1
2432, 222, 1
2432, 5577, 1
2433, 2071, 1
2434, 1971, 1
2434, 4305, 1
2435, 57, 1
2435, 3332, 1
2435, 4936, 1
2436, 348, 1
2436, 3331, 1
2437, 1645, 1
2438, 2168, 1
2439, 1501, 1
2439, 2718, 1
2440, 189, 1
2440, 4907, 1
2441, 1796, 1
2441, 2553, 1
2441, 3921, 1
2441, 5884, 1
2442, 2180, 1
2442, 3592, 1
2442, 5925, 1
2443, 514, 1
2443, 3391, 1
2444, 1240, 1
2445, 789, 1
2446, 57, 1
2447, 943, 1
2447, 3857, 1
2448, 1804, 1
2448, 3125, 1
2449, 338, 1
2449, 4267, 1
2449, 5344, 1
2450, 2002, 1
2450, 4153, 1
2451, 277, 1
2451, 3627, 1
2452, 2208, 1
2453, 1595, 1
2453, 4125, 1
2454, 1018, 1
2455, 1316, 1
2455, 3967, 1
2456, 1494, 1
2456, 3799, 1
2456, 4222, 1
2457, 2223, 1
2458, 1016, 1
2459, 1806, 1
2459, 2827, 1
2459, 5078, 1
2459, 5306, 1
2460, 107, 1
2460, 4295, 1
2461, 80, 1
2461, 4675, 1
2462, 2130, 1
2462, 3724, 1
2463, 2050, 1
2463, 2746, 1
2464, 1556, 1
2464, 3691, 1
2464, 4772, 1
2465, 1005, 1
2465, 3998, 1
2466, 972, 1
2467, 1132, 1
2467, 3759, 1
2468, 1417, 1
2468, 2510, 1
2469, 134, 1
2470, 1889, 1
2471, 657, 1
2471, 3721, 1
2472, 1548, 1
2473, 1124, 1
2473, 2601, 1
2474, 1048, 1
2474, 2780, 1
2475, 142, 1
2475, 2971, 1
2475, 4963, 1
2476, 102, 1
2477, 233, 1
2478, 518, 1
2478, 3440, 1
2478, 5135, 1
2479, 2180, 1
2480, 242, 1
2480, 3715, 1
2480, 4120, 1
2481, 914, 1
2481, 3760, 1
2482, 2021, 1
2482, 4472, 1
2483, 2060, 1
2483, 2984, 1
2484, 2263, 1
2484, 5593, 1
2485, 53, 1
2486, 2153, 1
2486, 2724, 1
2486, 3115, 1
2487, 1777, 1
2488, 366, 1
2488, 3209, 1
2489, 1032, 1
2489, 5785, 1
2490, 522, 1
2491, 2461, 1
2491, 5198, 1
2492, 830, 1
2493, 1805, 1
2493, 2535, 1
2494, 481, 1
2494, 4045, 1
2495, 2310, 1
2496, 583, 1
2497, 88, 1
2498, 1036, 1
2499, 901, 1
2499, 2963, 1
2500, 894, 1
2500, 4219, 1
2501, 0, 1
2502, 1479, 1
2503, 80, 1
2503, 3687, 1
2504, 1211, 1
2504, 5904, 1
2505, 1807, 1
2505, 2892, 1
2505, 4794, 1
2506, 1638, 1
2506, 4878, 1
2507, 367, 1
2508, 102, 1
2509, 2176, 1
2509, 4946, 1
2509, 5008, 1
2510, 2495, 1
2510, 2714, 1
2511, 512, 1
2511, 2723, 1
2511, 4280, 1
2512, 282, 1
2513, 139, 1
2513, 2623, 1
2514, 1161, 1
2514, 4425, 1
2515, 523, 1
2516, 1970, 1
2516, 4846, 1
2516, 4949, 1
2517, 1445, 1
2517, 3444, 1
2518, 1259, 1
2518, 5988, 1
2519, 1509, 1
2519, 5486, 1
2520, 1438, 1
2521, 2133, 1
2521, 2734, 1
2522, 12, 1
2522, 2925, 1
2522, 5154, 1
2522, 5371, 1
2523, 260, 1
2523, 3371, 1
2524, 901, 1
2524, 5236, 1
2525, 140, 1
2525, 3448, 1
2526, 1497, 1
2527, 1234, 1
2528, 1990, 1
2529, 291, 1
2529, 3900, 1
2530, 2170, 1
2531, 192, 1
2531, 4008, 1
2532, 839, 1
2532, 5072, 1
2533, 2328, 1
2533, 3910, 1
2534, 827, 1
2535, 1400, 1
2535, 4511, 1
2535, 4942, 1
2536, 2308, 1
2536, 2913, 1
2537, 2463, 1
2537, 3737, 1
2537, 4290, 1
2538, 284, 1
2539, 1060, 1
2539, 5010, 1
2540, 1641, 1
2541, 2229, 1
2542, 39, 1
2543, 1877, 1
2544, 2185, 1
2544, 5788, 1
2545, 1411, 1
2545, 2867, 1
2546, 2091, 1
2546, 5341, 1
2547, 1330, 1
2547, 3285, 1
2548, 2362, 1
2548, 5751, 1
2549, 1558, 1
2549, 3454, 1
2550, 633, 1
2550, 3665, 1
2551, 143, 1
2551, 3151, 1
2551, 5860, 1
2552, 235, 1
2552, 3471, 1
2552, 3881, 1
2553, 1849, 1
2553, 2621, 1
2554, 454, 1
2555, 423, 1
2555, 3985, 1
2556, 594, 1
2556, 5855, 1
2557, 789, 1
2558, 1268, 1
2558, 2564, 1
2558, 2673, 1
2558, 4965, 1
2559, 578, 1
2559, 4141, 1
2560, 366, 1
2560, 3992, 1
2561, 2288, 1
2562, 184, 1
2562, 4138, 1
2563, 1854, 1
2563, 4354, 1
2564, 933, 1
2564, 2678, 1
2564, 2996, 1
2565, 650, 1
2566, 2345, 1
2567, 450, 1
2567, 3146, 1
2568, 1090, 1
2568, 4232, 1
2569, 480, 1
2569, 5091, 1
2570, 2290, 1
2570, 2764, 1
2571, 1998, 1
2571, 2933, 1
2571, 4416, 1
2572, 480, 1
2573, 1144, 1
2573, 4703, 1
2574, 876, 1
2575, 2030, 1
2576, 23, 1
2577, 714, 1
2578, 1245, 1
2578, 2658, 1
2578, 3001, 1
2579, 732, 1
2579, 2854, 1
2579, 3731, 1
2580, 35, 1
2580, 5764, 1
2581, 500, 1
2582, 910, 1
2583, 1024, 1
2583, 4291, 1
2583, 5120, 1
2584, 1525, 1
2585, 2192, 1
2586, 1186, 1
2586, 3656, 1
2587, 778, 1
2587, 3457, 1
2588, 1775, 1
2588, 3119, 1
2588, 5145, 1
2589, 1380, 1
2590, 1084, 1
2590, 4049, 1
2591, 247, 1
2591, 3156, 1
2591, 3320, 1
2592, 416, 1
2593, 759, 1
2593, 5555, 1
2594, 2014, 1
2595, 734, 1
2595, 2817, 1
2596, 1482, 1
2596, 5271, 1
2597, 811, 1
2597, 3382, 1
2598, 1670, 1
2598, 5102, 1
2599, 1434, 1
2599, 4260, 1
2600, 15, 1
2600, 2680, 1
2600, 3152, 1
2601, 1670, 1
2602, 1522, 1
2602, 4148, 1
2602, 4593, 1
2603, 2095, 1
2604, 1642, 1
2604, 4527, 1
2605, 257, 1
2605, 2987, 1
2606, 1222, 1
2606, 3160, 1
2607, 835, 1
2607, 5726, 1
2608, 59, 1
2609, 573, 1
2610, 565, 1
2611, 336, 1
2612, 2364, 1
2613, 1076, 1
2613, 3960, 1
2613, 5081, 1
2614, 1398, 1
2614, 3604, 1
2615, 2470, 1
2616, 149, 1
2616, 3193, 1
2616, 4689, 1
2617, 38, 1
2617, 4442, 1
2618, 2508, 1
2618, 5320, 1
2619, 1208, 1
2619, 5219, 1
2620, 990, 1
2620, 3599, 1
2620, 5660, 1
2621, 575, 1
2622, 2378, 1
2623, 474, 1
2624, 454, 1
2625, 205, 1
2625, 4231, 1
2625, 5220, 1
2626, 161, 1
2626, 3080, 1
2627, 2487, 1
2627, 5064, 1
2628, 740, 1
2629, 1966, 1
2629, 3239, 1
2629, 4414, 1
2630, 531, 1
2631, 21, 1
2631, 5189, 1
2632, 498, 1
2632, 3544, 1
2632, 4379, 1
2633, 742, 1
2633, 3282, 1
2634, 219, 1
2634, 4895, 1
2635, 1613, 1
2636, 614, 1
2637, 71, 1
2637, 3769, 1
2638, 931, 1
2638, 3058, 1
2639, 673, 1
2640, 205, 1
2641, 482, 1
2641, 5629, 1
2642, 374, 1
2642, 3646, 1
2643, 719, 1
2643, 5279, 1
2644, 106, 1
2644, 3709, 1
2645, 2235, 1
2646, 370, 1
2646, 5184, 1
2647, 766, 1
2647, 3956, 1
2648, 1622, 1
2649, 1837, 1
2649, 3741, 1
2650, 2317, 1
2651, 592, 1
2652, 90, 1
2652, 5399, 1
2653, 2512, 1
2653, 4844, 1
2654, 280, 1
2655, 839, 1
2656, 2251, 1
2656, 2975, 1
2657, 2462, 1
2658, 1863, 1
2658, 2811, 1
2658, 3262, 1
2659, 1821, 1
2659, 4040, 1
2660, 102, 1
2661, 142, 1
2661, 5844, 1
2662, 3, 1
2662, 4520, 1
2663, 231, 1
2664, 234, 1
2665, 1780, 1
2666, 366, 1
2666, 3577, 1
2667, 888, 1
2668, 2485, 1
2668, 5410, 1
2669, 857, 1
2670, 466, 1
2670, 3696, 1
2671, 2450, 1
2671, 3415, 1
2672, 2022, 1
2672, 4516, 1
2673, 425, 1
2674, 2434, 1
2674, 3705, 1
2674, 4617, 1
2675, 2382, 1
2676, 485, 1
2676, 3707, 1
2676, 4614, 1
2677, 732, 1
2678, 1259, 1
2678, 5363, 1
2679, 1951, 1
2679, 3480, 1
2680, 53, 1
2681, 2357, 1
2682, 338, 1
2683, 1673, 1
2683, 5526, 1
2684, 1627, 1
2684, 2931, 1
2685, 814, 1
2686, 2279, 1
2687, 667, 1
2687, 3636, 1
2687, 4050, 1
2687, 5418, 1
2688, 449, 1
2689, 2427, 1
2689, 5929, 1
2690, 2333, 1
2690, 4482, 1
2691, 936, 1
2691, 5797, 1
2692, 2553, 1
2693, 917, 1
2693, 5623, 1
2693, 5847, 1
2694, 2153, 1
2694, 4192, 1
2694, 5711, 1
2695, 2195, 1
2696, 798, 1
2697, 146, 1
2697, 4743, 1
2698, 2180, 1
2699, 414, 1
2700, 312, 1
2700, 3813, 1
2700, 4548, 1
2701, 2196, 1
2702, 218, 1
2702, 4909, 1
2703, 1769, 1
2704, 267, 1
2704, 2997, 1
2704, 3306, 1
2704, 4541, 1
2705, 1650, 1
2705, 3912, 1
2706, 546, 1
2706, 2967, 1
2706, 5204, 1
2706, 5439, 1
2707, 721, 1
2708, 292, 1
2708, 3423, 1
2709, 145, 1
2709, 5367, 1
2710, 375, 1
2710, 5579, 1
2711, 1529, 1
2712, 1731, 1
2712, 2757, 1
2712, 2868, 1
2713, 1657, 1
2713, 4607, 1
2714, 408, 1
2715, 2581, 1
2715, 4048, 1
2716, 1301, 1
2717, 1775, 1
2717, 4467, 1
2718, 1454, 1
2719, 783, 1
2719, 2939, 1
2719, 5872, 1
2720, 1124, 1
2721, 1717, 1
2721, 5020, 1
2722, 678, 1
2722, 2798, 1
2722, 4113, 1
2723, 425, 1
2723, 3713, 1
2724, 1844, 1
2725, 2641, 1
2725, 3923, 1
2725, 4064, 1
2726, 1181, 1
2726, 3076, 1
2726, 3214, 1
2726, 3276, 1
2726, 3984, 1
2726, 4856, 1
2727, 779, 1
2728, 33, 1
2728, 3786, 1
2729, 1501, 1
2729, 3287, 1
2730, 419, 1
2731, 1938, 1
2732, 817, 1
2732, 3570, 1
2733, 1591, 1
2733, 2852, 1
2734, 1855, 1
2735, 2707, 1
2735, 5459, 1
2736, 1162, 1
2736, 3821, 1
2737, 1118, 1
2738, 2291, 1
2738, 3121, 1
2739, 652, 1
2740, 1263, 1
2741, 226, 1
2741, 3368, 1
2741, 4165, 1
2741, 4461, 1
2742, 219, 1
2742, 3078, 1
2742, 3635, 1
2743, 2320, 1
2743, 2820, 1
2744, 624, 1
2745, 159, 1
2746, 387, 1
2746, 3179, 1
2747, 2676, 1
2747, 3509, 1
2748, 305, 1
2748, 4883, 1
2749, 2383, 1
2750, 2222, 1
2750, 3830, 1
2750, 5669, 1
2751, 275, 1
2752, 630, 1
2752, 5510, 1
2753, 2114, 1
2754, 57, 1
2755, 183, 1
2755, 2938, 1
2755, 3267, 1
2755, 3996, 1
2756, 426, 1
2756, 4948, 1
2756, 5714, 1
2757, 318, 1
2758, 1332, 1
2758, 3043, 1
2759, 238, 1
2760, 1085, 1
2760, 3086, 1
2760, 4367, 1
2761, 1210, 1
2761, 4941, 1
2762, 749, 1
2762, 5624, 1
2763, 2713, 1
2763, 3081, 1
2763, 5710, 1
2764, 1214, 1
2764, 5771, 1
2765, 297, 1
2765, 3094, 1
2766, 2571, 1
2767, 1242, 1
2767, 3259, 1
2768, 1316, 1
2768, 3498, 1
2769, 1441, 1
2769, 3803, 1
2769, 5817, 1
2770, 1243, 1
2770, 4337, 1
2770, 4681, 1
2771, 1011, 1
2772, 81, 1
2773, 382, 1
2774, 214, 1
2774, 4178, 1
2774, 5158, 1
2775, 219, 1
2776, 2768, 1
